community_detector,used_communities,algorithm_rec,test_size,split_id,rmse,mse,mae
Paris,2.0,SlopeOne,0.1,2,1.2862209499003057,1.6543643319624448,1.0572353105271548
Paris,3.0,SlopeOne,0.1,2,1.2848449680287506,1.6508265918688012,1.052526621366441
Paris,4.0,SlopeOne,0.1,2,1.2839270844192856,1.6484687581054076,1.0519785115964604
Not-Applicable,,NormalPredictor,0.1,3,1.678698756217679,2.818029514126782,1.3476600965518633
Not-Applicable,,SVD,0.1,3,1.2047537321641133,1.4514315551633603,1.0098321850233025
Not-Applicable,,k-NN,0.1,3,1.180262100337858,1.3930186254939316,0.9932026263924258
Not-Applicable,,NMF,0.1,3,1.071922493794899,1.1490178327034752,0.8869823233041508
Not-Applicable,,Co-Clustering,0.1,3,1.2031289342349176,1.4475192323932486,1.0060132834337048
Not-Applicable,,SlopeOne,0.1,3,1.2729566981816531,1.6204187554455363,1.0651427379366527
Louvain,1.0,NormalPredictor,0.1,3,1.7461090428507497,3.0488967895251613,1.4114589428272084
Louvain,2.0,NormalPredictor,0.1,3,1.7579756449846098,3.090478368359055,1.426354700155308
Louvain,3.0,NormalPredictor,0.1,3,1.748885855118291,3.058601734232836,1.4226199736030034
Louvain,1.0,SVD,0.1,3,1.2934777570612914,1.673084708012309,1.0745613573204396
Louvain,2.0,SVD,0.1,3,1.3028818645905995,1.6975011530790776,1.0855974826799297
Louvain,3.0,SVD,0.1,3,1.3007937146741735,1.6920642881358352,1.0829424544305595
Louvain,1.0,k-NN,0.1,3,1.2880740570478137,1.6591347764396143,1.0737299777199822
Louvain,2.0,k-NN,0.1,3,1.2968239671280133,1.6817524017176384,1.0850432834918613
Louvain,3.0,k-NN,0.1,3,1.293755867669683,1.6738042451297344,1.0810560034058871
Louvain,1.0,NMF,0.1,3,1.2880740570478137,1.6591347764396143,1.0737299777199822
Louvain,2.0,NMF,0.1,3,1.2968239671280133,1.6817524017176384,1.0850432834918613
Louvain,3.0,NMF,0.1,3,1.293755867669683,1.6738042451297344,1.0810560034058871
Louvain,1.0,Co-Clustering,0.1,3,1.2880740570478137,1.6591347764396143,1.0737299777199822
Louvain,2.0,Co-Clustering,0.1,3,1.2968239671280133,1.6817524017176384,1.0850432834918613
Louvain,3.0,Co-Clustering,0.1,3,1.293755867669683,1.6738042451297344,1.0810560034058871
Louvain,1.0,SlopeOne,0.1,3,1.2880740570478137,1.6591347764396143,1.0737299777199822
Louvain,2.0,SlopeOne,0.1,3,1.2968239671280133,1.6817524017176384,1.0850432834918613
Louvain,3.0,SlopeOne,0.1,3,1.293755867669683,1.6738042451297344,1.0810560034058871
Paris,1.0,NormalPredictor,0.1,3,1.6876593038090333,2.848193925733191,1.366299135223311
Paris,2.0,NormalPredictor,0.1,3,1.714009728657704,2.937829349933256,1.3785604939000409
Paris,1.0,SVD,0.1,3,1.3003948841587232,1.6910268547461789,1.0794703948537718
Paris,2.0,SVD,0.1,3,1.298986751445299,1.687366580430411,1.0780094068696293
Paris,1.0,k-NN,0.1,3,1.290576805432366,1.6655884907200114,1.0738894404372308
Paris,2.0,k-NN,0.1,3,1.290576805432366,1.6655884907200114,1.0738894404372308
Paris,1.0,NMF,0.1,3,1.290576805432366,1.6655884907200114,1.0738894404372308
Paris,2.0,NMF,0.1,3,1.290576805432366,1.6655884907200114,1.0738894404372308
Paris,1.0,Co-Clustering,0.1,3,1.290576805432366,1.6655884907200114,1.0738894404372308
Paris,2.0,Co-Clustering,0.1,3,1.290576805432366,1.6655884907200114,1.0738894404372308
Paris,1.0,SlopeOne,0.1,3,1.290576805432366,1.6655884907200114,1.0738894404372308
Paris,2.0,SlopeOne,0.1,3,1.290576805432366,1.6655884907200114,1.0738894404372308
Not-Applicable,,NormalPredictor,0.1,4,1.7631924578324005,3.1088476433570613,1.4366163447091973
Not-Applicable,,SVD,0.1,4,1.229212767704389,1.5109640282874839,1.000996344624326
Not-Applicable,,k-NN,0.1,4,1.2045333644656386,1.4509006261109112,1.0035156526536826
Not-Applicable,,NMF,0.1,4,1.0278174350323181,1.0564086797564134,0.8603065759985559
Not-Applicable,,Co-Clustering,0.1,4,1.1893070466516174,1.4144512512151926,0.9770239233952416
Not-Applicable,,SlopeOne,0.1,4,1.2756266735418103,1.627223410251344,1.0417345258146218
Louvain,1.0,NormalPredictor,0.1,4,1.708902539562111,2.920347889721832,1.408667334092532
Louvain,2.0,NormalPredictor,0.1,4,1.7254158630507517,2.9770599004671703,1.4128694167413187
Louvain,3.0,NormalPredictor,0.1,4,1.7598596429349738,3.0971059628312134,1.4344159347406893
Louvain,4.0,NormalPredictor,0.1,4,1.7644309314891584,3.1132165119956996,1.4390014991792748
Louvain,1.0,SVD,0.1,4,1.3167050218843637,1.7337121146555028,1.0752616246141473
Louvain,2.0,SVD,0.1,4,1.3216792349226594,1.7468360000257463,1.0819233386085965
Louvain,3.0,SVD,0.1,4,1.3276683728412715,1.7627033082429893,1.0871840773866888
Louvain,4.0,SVD,0.1,4,1.3254515556328197,1.7568218263294617,1.0850370315225066
Louvain,1.0,k-NN,0.1,4,1.3008920344543184,1.6923200853066958,1.0667295526427911
Louvain,2.0,k-NN,0.1,4,1.3055296056205603,1.7044075511517758,1.073096601260645
Louvain,3.0,k-NN,0.1,4,1.3131075767130287,1.7242515080211624,1.078511988941513
Louvain,4.0,k-NN,0.1,4,1.3116385704989784,1.7203957396206035,1.0761318913104558
Louvain,1.0,NMF,0.1,4,1.3008920344543184,1.6923200853066958,1.0667295526427911
Louvain,2.0,NMF,0.1,4,1.3055296056205603,1.7044075511517758,1.073096601260645
Louvain,3.0,NMF,0.1,4,1.3131075767130287,1.7242515080211624,1.078511988941513
Louvain,4.0,NMF,0.1,4,1.3116385704989784,1.7203957396206035,1.0761318913104558
Louvain,1.0,Co-Clustering,0.1,4,1.3008920344543184,1.6923200853066958,1.0667295526427911
Louvain,2.0,Co-Clustering,0.1,4,1.3055296056205603,1.7044075511517758,1.073096601260645
Louvain,3.0,Co-Clustering,0.1,4,1.3131075767130287,1.7242515080211624,1.078511988941513
Louvain,4.0,Co-Clustering,0.1,4,1.3116385704989784,1.7203957396206035,1.0761318913104558
Louvain,1.0,SlopeOne,0.1,4,1.3008920344543184,1.6923200853066958,1.0667295526427911
Louvain,2.0,SlopeOne,0.1,4,1.3055296056205603,1.7044075511517758,1.073096601260645
Louvain,3.0,SlopeOne,0.1,4,1.3131075767130287,1.7242515080211624,1.078511988941513
Louvain,4.0,SlopeOne,0.1,4,1.3116385704989784,1.7203957396206035,1.0761318913104558
Paris,1.0,NormalPredictor,0.1,4,1.759315109029709,3.095189652860217,1.4148708451533578
Paris,2.0,NormalPredictor,0.1,4,1.753402185610036,3.0744192245020505,1.4146754524422591
Paris,3.0,NormalPredictor,0.1,4,1.7568076999628084,3.086373294648613,1.4225599711274142
Paris,4.0,NormalPredictor,0.1,4,1.7271055382906149,2.982893540394114,1.3932842565452208
Paris,5.0,NormalPredictor,0.1,4,1.7166696475274847,2.9469546787421383,1.3902201107149164
Paris,6.0,NormalPredictor,0.1,4,1.7149453032692743,2.941037393205343,1.3917557250539054
Paris,7.0,NormalPredictor,0.1,4,1.717903925588671,2.951193897552966,1.393841526908643
Paris,8.0,NormalPredictor,0.1,4,1.714657818310944,2.9400514338948462,1.3872816790364384
Paris,9.0,NormalPredictor,0.1,4,1.7230106968155416,2.9687658613407786,1.3926224956749285
Paris,10.0,NormalPredictor,0.1,4,1.7214782496473526,2.963487364008913,1.389260587222877
Paris,11.0,NormalPredictor,0.1,4,1.7192606873738767,2.955857311149295,1.3898475307696796
Paris,12.0,NormalPredictor,0.1,4,1.716447668006666,2.946192597005522,1.3881872308853447
Paris,13.0,NormalPredictor,0.1,4,1.7252155108387714,2.976368558838683,1.3975027579406776
Paris,14.0,NormalPredictor,0.1,4,1.7229728996398843,2.9686356128934706,1.3939990235734858
Paris,15.0,NormalPredictor,0.1,4,1.7237150561123613,2.971193594668441,1.3947607534829292
Paris,16.0,NormalPredictor,0.1,4,1.725039754269941,2.975762153811698,1.396101559340518
Paris,17.0,NormalPredictor,0.1,4,1.7239257779498074,2.9719200878798486,1.3946062539580992
Paris,18.0,NormalPredictor,0.1,4,1.726713112861182,2.9815381741267526,1.3959202790401575
Paris,19.0,NormalPredictor,0.1,4,1.7251632966199142,2.97618840000449,1.3945623614750817
Paris,20.0,NormalPredictor,0.1,4,1.726129412098579,2.9795227473117865,1.395913289106083
Paris,21.0,NormalPredictor,0.1,4,1.7281685370589583,2.9865664924805,1.3996808701615242
Paris,22.0,NormalPredictor,0.1,4,1.7283258159934902,2.9871101262295636,1.4012082973518958
Paris,23.0,NormalPredictor,0.1,4,1.7268632392158936,2.982056646955208,1.4001412680332455
Paris,24.0,NormalPredictor,0.1,4,1.726230361745644,2.9798712618124967,1.3986336936293937
Paris,25.0,NormalPredictor,0.1,4,1.7260867251201466,2.9793753826359928,1.3987305491389235
Paris,26.0,NormalPredictor,0.1,4,1.7267400293676871,2.981631129020721,1.3989142231732064
Paris,27.0,NormalPredictor,0.1,4,1.7285981297836797,2.988051494291635,1.4003373264226016
Paris,28.0,NormalPredictor,0.1,4,1.7272541366425243,2.9834068525487116,1.399994626937308
Paris,29.0,NormalPredictor,0.1,4,1.7251414393375315,2.97611298571957,1.3982409239437894
Paris,30.0,NormalPredictor,0.1,4,1.725191830965019,2.9762868536284346,1.3985092039906482
Paris,31.0,NormalPredictor,0.1,4,1.7234342529381461,2.9702256242004657,1.3967650723888299
Paris,32.0,NormalPredictor,0.1,4,1.7213381475466851,2.963005018199454,1.394830418510213
Paris,33.0,NormalPredictor,0.1,4,1.7197025561358945,2.957376881580329,1.3934565806686876
Paris,1.0,SVD,0.1,4,1.316258230344371,1.7325357289492953,1.0750321628322737
Paris,2.0,SVD,0.1,4,1.3209601386187115,1.7449356878195657,1.0798508425301863
Paris,3.0,SVD,0.1,4,1.322618348119108,1.7493192947813183,1.0818793104394273
Paris,4.0,SVD,0.1,4,1.3224594367087321,1.748898961739977,1.081747892685938
Paris,5.0,SVD,0.1,4,1.3233828440639914,1.7513421519628987,1.081901981784372
Paris,6.0,SVD,0.1,4,1.3237148197485022,1.7522209240218096,1.0818705710197487
Paris,7.0,SVD,0.1,4,1.3240152335008635,1.753016338542346,1.0821879586308367
Paris,8.0,SVD,0.1,4,1.3238033070793784,1.7524551958342989,1.0817646786525792
Paris,9.0,SVD,0.1,4,1.324414894241549,1.7540748120888536,1.0822860546759592
Paris,10.0,SVD,0.1,4,1.3253960004573926,1.7566745580284524,1.0831170943366248
Paris,11.0,SVD,0.1,4,1.325631994135981,1.7573001838769378,1.0829149541429908
Paris,12.0,SVD,0.1,4,1.3257523835414486,1.7576193824658326,1.082656392478457
Paris,13.0,SVD,0.1,4,1.3260211329824496,1.7583320451160596,1.0828578108772235
Paris,14.0,SVD,0.1,4,1.3260267767651468,1.7583470126981644,1.0828175035409267
Paris,15.0,SVD,0.1,4,1.325739738439103,1.757585854076581,1.082518349706003
Paris,16.0,SVD,0.1,4,1.3252019886138673,1.7561603106261483,1.0819138930008725
Paris,17.0,SVD,0.1,4,1.3246321912233898,1.7546504420252793,1.0813613825153954
Paris,18.0,SVD,0.1,4,1.32445749057789,1.7541876443478819,1.0811277639522512
Paris,19.0,SVD,0.1,4,1.3245128329911309,1.7543342447581913,1.081146590981116
Paris,20.0,SVD,0.1,4,1.324917936799005,1.7554075392517319,1.0815459781254868
Paris,21.0,SVD,0.1,4,1.3250106277930767,1.755653163764603,1.0817660534825633
Paris,22.0,SVD,0.1,4,1.324964511449858,1.755530956601561,1.0818536029594674
Paris,23.0,SVD,0.1,4,1.3250101814563835,1.7556519809630782,1.0820910065878524
Paris,24.0,SVD,0.1,4,1.325266948001601,1.7563324834654783,1.082530708712053
Paris,25.0,SVD,0.1,4,1.3252172042717607,1.7562006384978615,1.0827597253841685
Paris,26.0,SVD,0.1,4,1.3250798074221446,1.7558364960379078,1.0829047468713418
Paris,27.0,SVD,0.1,4,1.3249248392584458,1.7554258296840186,1.082919907391045
Paris,28.0,SVD,0.1,4,1.324681038136425,1.7547798527981966,1.0827556305562822
Paris,29.0,SVD,0.1,4,1.324551199797391,1.7544358808847083,1.0826821837226408
Paris,30.0,SVD,0.1,4,1.3244784138915284,1.7542430688646191,1.0826560017756046
Paris,31.0,SVD,0.1,4,1.3242989493081752,1.7537677071387365,1.0825561300765212
Paris,32.0,SVD,0.1,4,1.324101627118119,1.7532451189368499,1.0823658560226068
Paris,33.0,SVD,0.1,4,1.324038328905625,1.7530774964112,1.0822941591600441
Paris,1.0,k-NN,0.1,4,1.296643043641161,1.6812831826230137,1.0636515038743721
Paris,2.0,k-NN,0.1,4,1.3014987970828662,1.6938991188081478,1.0687343498461574
Paris,3.0,k-NN,0.1,4,1.302384621795986,1.6962057030906736,1.0699979532768513
Paris,4.0,k-NN,0.1,4,1.302545073738953,1.6966236691216143,1.0698186691944371
Paris,5.0,k-NN,0.1,4,1.3027092151891988,1.697051299338858,1.0692522601810248
Paris,6.0,k-NN,0.1,4,1.30295243061262,1.6976850364393339,1.0697077155376034
Paris,7.0,k-NN,0.1,4,1.3031678655101862,1.6982464856983748,1.0700955653732882
Paris,8.0,k-NN,0.1,4,1.3029507936220772,1.697680770600401,1.069576861875713
Paris,9.0,k-NN,0.1,4,1.3037096375297714,1.6996588189880077,1.0701523288525825
Paris,10.0,k-NN,0.1,4,1.3047194387896648,1.702292813955618,1.0710284405512436
Paris,11.0,k-NN,0.1,4,1.305326964688375,1.703878484742566,1.07134066967487
Paris,12.0,k-NN,0.1,4,1.3054937549182835,1.704313944130639,1.0714403500242353
Paris,13.0,k-NN,0.1,4,1.3060813072536923,1.7058483811575136,1.0721007607159894
Paris,14.0,k-NN,0.1,4,1.3063033094254455,1.706428336215871,1.0723624996024415
Paris,15.0,k-NN,0.1,4,1.3062369810380163,1.7062550506313112,1.072390355931002
Paris,16.0,k-NN,0.1,4,1.3061534719258858,1.7060368922240456,1.0724126037484378
Paris,17.0,k-NN,0.1,4,1.305871593502623,1.7053006187170798,1.0721817082938383
Paris,18.0,k-NN,0.1,4,1.3060377141279012,1.705734510724433,1.0724878657053776
Paris,19.0,k-NN,0.1,4,1.3064425765076522,1.7067922057119524,1.072930253239731
Paris,20.0,k-NN,0.1,4,1.307157031814945,1.7086595058232574,1.0738327881089116
Paris,21.0,k-NN,0.1,4,1.3075026353182042,1.7095631413640489,1.0744358174116475
Paris,22.0,k-NN,0.1,4,1.307756186384646,1.710226243027313,1.0749522433305745
Paris,23.0,k-NN,0.1,4,1.308065123255628,1.711034366677761,1.075421935351128
Paris,24.0,k-NN,0.1,4,1.3084443785354032,1.7120266917208977,1.0760007041155004
Paris,25.0,k-NN,0.1,4,1.308598100753137,1.7124289892947175,1.0762972118231233
Paris,26.0,k-NN,0.1,4,1.3085283750375996,1.7122465082785405,1.076309670075782
Paris,27.0,k-NN,0.1,4,1.3083433345669606,1.711762281105794,1.0762990175320568
Paris,28.0,k-NN,0.1,4,1.3081765553921776,1.7113259000777432,1.0760699214477063
Paris,29.0,k-NN,0.1,4,1.3081216543432492,1.7111822625617195,1.075944836841766
Paris,30.0,k-NN,0.1,4,1.3080137960090081,1.710900090549895,1.075771589999005
Paris,31.0,k-NN,0.1,4,1.307872609974144,1.7105307639205796,1.0755731316137103
Paris,32.0,k-NN,0.1,4,1.3076653948802512,1.7099887849673232,1.0752931532389207
Paris,33.0,k-NN,0.1,4,1.3075926125343846,1.7097984403544972,1.0751698441656905
Paris,1.0,NMF,0.1,4,1.296643043641161,1.6812831826230137,1.0636515038743721
Paris,2.0,NMF,0.1,4,1.3014987970828662,1.6938991188081478,1.0687343498461574
Paris,3.0,NMF,0.1,4,1.302384621795986,1.6962057030906736,1.0699979532768513
Paris,4.0,NMF,0.1,4,1.302545073738953,1.6966236691216143,1.0698186691944371
Paris,5.0,NMF,0.1,4,1.3027092151891988,1.697051299338858,1.0692522601810248
Paris,6.0,NMF,0.1,4,1.30295243061262,1.6976850364393339,1.0697077155376034
Paris,7.0,NMF,0.1,4,1.3031678655101862,1.6982464856983748,1.0700955653732882
Paris,8.0,NMF,0.1,4,1.3029507936220772,1.697680770600401,1.069576861875713
Paris,9.0,NMF,0.1,4,1.3037096375297714,1.6996588189880077,1.0701523288525825
Paris,10.0,NMF,0.1,4,1.3047194387896648,1.702292813955618,1.0710284405512436
Paris,11.0,NMF,0.1,4,1.305326964688375,1.703878484742566,1.07134066967487
Paris,12.0,NMF,0.1,4,1.3054937549182835,1.704313944130639,1.0714403500242353
Paris,13.0,NMF,0.1,4,1.3060813072536923,1.7058483811575136,1.0721007607159894
Paris,14.0,NMF,0.1,4,1.3063033094254455,1.706428336215871,1.0723624996024415
Paris,15.0,NMF,0.1,4,1.3062369810380163,1.7062550506313112,1.072390355931002
Paris,16.0,NMF,0.1,4,1.3061534719258858,1.7060368922240456,1.0724126037484378
Paris,17.0,NMF,0.1,4,1.305871593502623,1.7053006187170798,1.0721817082938383
Paris,18.0,NMF,0.1,4,1.3060377141279012,1.705734510724433,1.0724878657053776
Paris,19.0,NMF,0.1,4,1.3064425765076522,1.7067922057119524,1.072930253239731
Paris,20.0,NMF,0.1,4,1.307157031814945,1.7086595058232574,1.0738327881089116
Paris,21.0,NMF,0.1,4,1.3075026353182042,1.7095631413640489,1.0744358174116475
Paris,22.0,NMF,0.1,4,1.307756186384646,1.710226243027313,1.0749522433305745
Paris,23.0,NMF,0.1,4,1.308065123255628,1.711034366677761,1.075421935351128
Paris,24.0,NMF,0.1,4,1.3084443785354032,1.7120266917208977,1.0760007041155004
Paris,25.0,NMF,0.1,4,1.308598100753137,1.7124289892947175,1.0762972118231233
Paris,26.0,NMF,0.1,4,1.3085283750375996,1.7122465082785405,1.076309670075782
Paris,27.0,NMF,0.1,4,1.3083433345669606,1.711762281105794,1.0762990175320568
Paris,28.0,NMF,0.1,4,1.3081765553921776,1.7113259000777432,1.0760699214477063
Paris,29.0,NMF,0.1,4,1.3081216543432492,1.7111822625617195,1.075944836841766
Paris,30.0,NMF,0.1,4,1.3080137960090081,1.710900090549895,1.075771589999005
Paris,31.0,NMF,0.1,4,1.307872609974144,1.7105307639205796,1.0755731316137103
Paris,32.0,NMF,0.1,4,1.3076653948802512,1.7099887849673232,1.0752931532389207
Paris,33.0,NMF,0.1,4,1.3075926125343846,1.7097984403544972,1.0751698441656905
Paris,1.0,Co-Clustering,0.1,4,1.296643043641161,1.6812831826230137,1.0636515038743721
Paris,2.0,Co-Clustering,0.1,4,1.3014987970828662,1.6938991188081478,1.0687343498461574
Paris,3.0,Co-Clustering,0.1,4,1.302384621795986,1.6962057030906736,1.0699979532768513
Paris,4.0,Co-Clustering,0.1,4,1.302545073738953,1.6966236691216143,1.0698186691944371
Paris,5.0,Co-Clustering,0.1,4,1.3027092151891988,1.697051299338858,1.0692522601810248
Paris,6.0,Co-Clustering,0.1,4,1.30295243061262,1.6976850364393339,1.0697077155376034
Paris,7.0,Co-Clustering,0.1,4,1.3031678655101862,1.6982464856983748,1.0700955653732882
Paris,8.0,Co-Clustering,0.1,4,1.3029507936220772,1.697680770600401,1.069576861875713
Paris,9.0,Co-Clustering,0.1,4,1.3037096375297714,1.6996588189880077,1.0701523288525825
Paris,10.0,Co-Clustering,0.1,4,1.3047194387896648,1.702292813955618,1.0710284405512436
Paris,11.0,Co-Clustering,0.1,4,1.305326964688375,1.703878484742566,1.07134066967487
Paris,12.0,Co-Clustering,0.1,4,1.3054937549182835,1.704313944130639,1.0714403500242353
Paris,13.0,Co-Clustering,0.1,4,1.3060813072536923,1.7058483811575136,1.0721007607159894
Paris,14.0,Co-Clustering,0.1,4,1.3063033094254455,1.706428336215871,1.0723624996024415
Paris,15.0,Co-Clustering,0.1,4,1.3062369810380163,1.7062550506313112,1.072390355931002
Paris,16.0,Co-Clustering,0.1,4,1.3061534719258858,1.7060368922240456,1.0724126037484378
Paris,17.0,Co-Clustering,0.1,4,1.305871593502623,1.7053006187170798,1.0721817082938383
Paris,18.0,Co-Clustering,0.1,4,1.3060377141279012,1.705734510724433,1.0724878657053776
Paris,19.0,Co-Clustering,0.1,4,1.3064425765076522,1.7067922057119524,1.072930253239731
Paris,20.0,Co-Clustering,0.1,4,1.307157031814945,1.7086595058232574,1.0738327881089116
Paris,21.0,Co-Clustering,0.1,4,1.3075026353182042,1.7095631413640489,1.0744358174116475
Paris,22.0,Co-Clustering,0.1,4,1.307756186384646,1.710226243027313,1.0749522433305745
Paris,23.0,Co-Clustering,0.1,4,1.308065123255628,1.711034366677761,1.075421935351128
Paris,24.0,Co-Clustering,0.1,4,1.3084443785354032,1.7120266917208977,1.0760007041155004
Paris,25.0,Co-Clustering,0.1,4,1.308598100753137,1.7124289892947175,1.0762972118231233
Paris,26.0,Co-Clustering,0.1,4,1.3085283750375996,1.7122465082785405,1.076309670075782
Paris,27.0,Co-Clustering,0.1,4,1.3083433345669606,1.711762281105794,1.0762990175320568
Paris,28.0,Co-Clustering,0.1,4,1.3081765553921776,1.7113259000777432,1.0760699214477063
Paris,29.0,Co-Clustering,0.1,4,1.3081216543432492,1.7111822625617195,1.075944836841766
Paris,30.0,Co-Clustering,0.1,4,1.3080137960090081,1.710900090549895,1.075771589999005
Paris,31.0,Co-Clustering,0.1,4,1.307872609974144,1.7105307639205796,1.0755731316137103
Paris,32.0,Co-Clustering,0.1,4,1.3076653948802512,1.7099887849673232,1.0752931532389207
Paris,33.0,Co-Clustering,0.1,4,1.3075926125343846,1.7097984403544972,1.0751698441656905
Paris,1.0,SlopeOne,0.1,4,1.296643043641161,1.6812831826230137,1.0636515038743721
Paris,2.0,SlopeOne,0.1,4,1.3014987970828662,1.6938991188081478,1.0687343498461574
Paris,3.0,SlopeOne,0.1,4,1.302384621795986,1.6962057030906736,1.0699979532768513
Paris,4.0,SlopeOne,0.1,4,1.302545073738953,1.6966236691216143,1.0698186691944371
Paris,5.0,SlopeOne,0.1,4,1.3027092151891988,1.697051299338858,1.0692522601810248
Paris,6.0,SlopeOne,0.1,4,1.30295243061262,1.6976850364393339,1.0697077155376034
Paris,7.0,SlopeOne,0.1,4,1.3031678655101862,1.6982464856983748,1.0700955653732882
Paris,8.0,SlopeOne,0.1,4,1.3029507936220772,1.697680770600401,1.069576861875713
Paris,9.0,SlopeOne,0.1,4,1.3037096375297714,1.6996588189880077,1.0701523288525825
Paris,10.0,SlopeOne,0.1,4,1.3047194387896648,1.702292813955618,1.0710284405512436
Paris,11.0,SlopeOne,0.1,4,1.305326964688375,1.703878484742566,1.07134066967487
Paris,12.0,SlopeOne,0.1,4,1.3054937549182835,1.704313944130639,1.0714403500242353
Paris,13.0,SlopeOne,0.1,4,1.3060813072536923,1.7058483811575136,1.0721007607159894
Paris,14.0,SlopeOne,0.1,4,1.3063033094254455,1.706428336215871,1.0723624996024415
Paris,15.0,SlopeOne,0.1,4,1.3062369810380163,1.7062550506313112,1.072390355931002
Paris,16.0,SlopeOne,0.1,4,1.3061534719258858,1.7060368922240456,1.0724126037484378
Paris,17.0,SlopeOne,0.1,4,1.305871593502623,1.7053006187170798,1.0721817082938383
Paris,18.0,SlopeOne,0.1,4,1.3060377141279012,1.705734510724433,1.0724878657053776
Paris,19.0,SlopeOne,0.1,4,1.3064425765076522,1.7067922057119524,1.072930253239731
Paris,20.0,SlopeOne,0.1,4,1.307157031814945,1.7086595058232574,1.0738327881089116
Paris,21.0,SlopeOne,0.1,4,1.3075026353182042,1.7095631413640489,1.0744358174116475
Paris,22.0,SlopeOne,0.1,4,1.307756186384646,1.710226243027313,1.0749522433305745
Paris,23.0,SlopeOne,0.1,4,1.308065123255628,1.711034366677761,1.075421935351128
Paris,24.0,SlopeOne,0.1,4,1.3084443785354032,1.7120266917208977,1.0760007041155004
Paris,25.0,SlopeOne,0.1,4,1.308598100753137,1.7124289892947175,1.0762972118231233
Paris,26.0,SlopeOne,0.1,4,1.3085283750375996,1.7122465082785405,1.076309670075782
Paris,27.0,SlopeOne,0.1,4,1.3083433345669606,1.711762281105794,1.0762990175320568
Paris,28.0,SlopeOne,0.1,4,1.3081765553921776,1.7113259000777432,1.0760699214477063
Paris,29.0,SlopeOne,0.1,4,1.3081216543432492,1.7111822625617195,1.075944836841766
Paris,30.0,SlopeOne,0.1,4,1.3080137960090081,1.710900090549895,1.075771589999005
Paris,31.0,SlopeOne,0.1,4,1.307872609974144,1.7105307639205796,1.0755731316137103
Paris,32.0,SlopeOne,0.1,4,1.3076653948802512,1.7099887849673232,1.0752931532389207
Paris,33.0,SlopeOne,0.1,4,1.3075926125343846,1.7097984403544972,1.0751698441656905
Not-Applicable,,NormalPredictor,0.1,5,1.7393691899930637,3.025405179097126,1.4036292494682605
Not-Applicable,,SVD,0.1,5,1.2287674942301048,1.5098695548765306,0.9879211855034193
Not-Applicable,,k-NN,0.1,5,1.20727523068995,1.4575134826374716,0.9846003621828016
Not-Applicable,,NMF,0.1,5,1.09755542867833,1.2046279190212728,0.887892896782122
Not-Applicable,,Co-Clustering,0.1,5,1.1710524468159433,1.3713638331936076,0.9554184862860003
Not-Applicable,,SlopeOne,0.1,5,1.2605063126011495,1.5888761641073468,1.011922372743859
Louvain,1.0,NormalPredictor,0.1,5,1.7143161588533729,2.9388798925057826,1.381125730607008
Louvain,2.0,NormalPredictor,0.1,5,1.7315476151516322,2.9982571435373053,1.4109322607112906
Louvain,3.0,NormalPredictor,0.1,5,1.7227567600376137,2.9678908542552964,1.400334892572419
Louvain,1.0,SVD,0.1,5,1.3238514004670474,1.7525825305185625,1.0650140648537036
Louvain,2.0,SVD,0.1,5,1.3269121739311303,1.7606959173266383,1.06826464377443
Louvain,3.0,SVD,0.1,5,1.326953357886334,1.760805214005817,1.0681661195530283
Louvain,1.0,k-NN,0.1,5,1.2912952190450406,1.6674433427285797,1.0470123118286012
Louvain,2.0,k-NN,0.1,5,1.2987996192488471,1.6868804509609505,1.0502711381185152
Louvain,3.0,k-NN,0.1,5,1.3009975636545148,1.692594660634983,1.0516198412531508
Louvain,1.0,NMF,0.1,5,1.2912952190450406,1.6674433427285797,1.0470123118286012
Louvain,2.0,NMF,0.1,5,1.2987996192488471,1.6868804509609505,1.0502711381185152
Louvain,3.0,NMF,0.1,5,1.3009975636545148,1.692594660634983,1.0516198412531508
Louvain,1.0,Co-Clustering,0.1,5,1.2912952190450406,1.6674433427285797,1.0470123118286012
Louvain,2.0,Co-Clustering,0.1,5,1.2987996192488471,1.6868804509609505,1.0502711381185152
Louvain,3.0,Co-Clustering,0.1,5,1.3009975636545148,1.692594660634983,1.0516198412531508
Louvain,1.0,SlopeOne,0.1,5,1.2912952190450406,1.6674433427285797,1.0470123118286012
Louvain,2.0,SlopeOne,0.1,5,1.2987996192488471,1.6868804509609505,1.0502711381185152
Louvain,3.0,SlopeOne,0.1,5,1.3009975636545148,1.692594660634983,1.0516198412531508
Paris,1.0,NormalPredictor,0.1,5,1.67909088813506,2.819346210618184,1.3511159256167498
Paris,2.0,NormalPredictor,0.1,5,1.6635218694792981,2.7673050102358987,1.3437594361386134
Paris,3.0,NormalPredictor,0.1,5,1.6822209700125434,2.8298673919499424,1.3502630109814786
Paris,4.0,NormalPredictor,0.1,5,1.6781620898549148,2.8162279998262147,1.3481819672441482
Paris,5.0,NormalPredictor,0.1,5,1.6952066300662785,2.873725518620668,1.363687348230145
Paris,6.0,NormalPredictor,0.1,5,1.6937144065901208,2.8686684910909253,1.36307630514623
Paris,7.0,NormalPredictor,0.1,5,1.6938342038800465,2.869074310233951,1.3669348724899042
Paris,8.0,NormalPredictor,0.1,5,1.7136751889451907,2.936682653206335,1.384889526912515
Paris,9.0,NormalPredictor,0.1,5,1.7110231528914854,2.9276002297307193,1.3830413245350914
