dataset,similarity_metric,community_detector,algorithm_rec,test_size,split_id,rmse,mse,mae
ml-100k,l2,Paris,SVD,0.1,3,1.2460238464604068,1.5525754259479871,1.0098920726945817
ml-100k,l2,Paris,k-NN,0.1,3,1.2838748566643856,1.648334647574997,1.0336243256328208
ml-100k,l2,Paris,NMF,0.1,3,1.3609381554099824,1.8521526628507254,1.0991149490981997
ml-100k,l2,Paris,Co-Clustering,0.1,3,1.3459491324248054,1.8115790670750866,1.0832747901166426
ml-100k,l2,Surprise,SVD,0.1,3,1.2247653622994605,1.5000501926885286,0.9882845357417179
ml-100k,l2,Surprise,k-NN,0.1,3,1.2760589114059735,1.628326345378598,1.0221336132629326
ml-100k,l2,Surprise,NMF,0.1,3,1.3028742119652568,1.6974812122040885,1.0446053185729227
ml-100k,l2,Surprise,Co-Clustering,0.1,3,1.2969829250268077,1.6821647078110937,1.0394858222107313
ml-100k,euclidean,Not-Applicable,SVD,0.1,4,0.9273334743521114,0.8599473726539582,0.7306436062993928
ml-100k,euclidean,Not-Applicable,k-NN,0.1,4,0.9666813477933563,0.93447282817158,0.7640068024609961
ml-100k,euclidean,Not-Applicable,NMF,0.1,4,0.950145120256754,0.9027757495477216,0.7460511689606052
ml-100k,euclidean,Not-Applicable,Co-Clustering,0.1,4,0.9443570114354706,0.8918101650473335,0.7376971104109064
ml-100k,euclidean,Louvain,SVD,0.1,4,1.2425318988075438,1.54388551955428,1.0056112319285795
ml-100k,euclidean,Louvain,k-NN,0.1,4,1.2933747444130486,1.6728182294855185,1.039088069828766
ml-100k,euclidean,Louvain,NMF,0.1,4,1.361398755280827,1.8534065708801855,1.093321844627062
ml-100k,euclidean,Louvain,Co-Clustering,0.1,4,1.348097324308306,1.817366395807214,1.083214558051722
ml-100k,euclidean,Paris,SVD,0.1,4,1.2463601190938003,1.553413546467512,1.0077740537266058
ml-100k,euclidean,Paris,k-NN,0.1,4,1.271574868042381,1.6169026450369988,1.023770720187165
ml-100k,euclidean,Paris,NMF,0.1,4,1.3502648154346295,1.823215071800714,1.0935357610934144
ml-100k,euclidean,Paris,Co-Clustering,0.1,4,1.3324227537115145,1.7753503946081755,1.0738111904940855
ml-100k,euclidean,Surprise,SVD,0.1,4,1.2152168730567845,1.4767520485619092,0.9830343283120363
ml-100k,euclidean,Surprise,k-NN,0.1,4,1.2473264575871195,1.5558232917968322,0.9973307941732349
ml-100k,euclidean,Surprise,NMF,0.1,4,1.294690606176465,1.6762237657215822,1.0440594262689364
ml-100k,euclidean,Surprise,Co-Clustering,0.1,4,1.282746599496191,1.6454388385190415,1.0267458376069487
ml-100k,cosine,Not-Applicable,SVD,0.1,4,0.9286426460174515,0.8623771640022937,0.7311032682709312
ml-100k,cosine,Not-Applicable,k-NN,0.1,4,0.9666813477933563,0.93447282817158,0.7640068024609961
ml-100k,cosine,Not-Applicable,NMF,0.1,4,0.9457508208821359,0.894444615199234,0.7410337289843635
ml-100k,cosine,Not-Applicable,Co-Clustering,0.1,4,0.9570802271501184,0.9160025612017223,0.7492196628204618
ml-100k,cosine,Louvain,SVD,0.1,4,1.233572538836025,1.5217012085703567,0.9975657856664807
ml-100k,cosine,Louvain,k-NN,0.1,4,1.2891337286482933,1.6618657703386515,1.0318620140662185
ml-100k,cosine,Louvain,NMF,0.1,4,1.3729101452411678,1.8848822669061247,1.1058519473253132
ml-100k,cosine,Louvain,Co-Clustering,0.1,4,1.354565908036035,1.8348487992134883,1.0874568207163433
ml-100k,cosine,Paris,SVD,0.1,4,1.245632924775739,1.5516013832853615,1.00897530941647
ml-100k,cosine,Paris,k-NN,0.1,4,1.2715854185498725,1.6169294766686544,1.0214855235851235
ml-100k,cosine,Paris,NMF,0.1,4,1.3432094747401442,1.8042116930316943,1.0844914249185675
ml-100k,cosine,Paris,Co-Clustering,0.1,4,1.3334451557902178,1.7780759835003983,1.0718597510566519
ml-100k,cosine,Surprise,SVD,0.1,4,1.2226325692384412,1.4948303993625918,0.9877175050701618
ml-100k,cosine,Surprise,k-NN,0.1,4,1.3177242386710026,1.7363971691810736,1.0480824958039414
ml-100k,cosine,Surprise,NMF,0.1,4,1.3764702680804022,1.8946703989093345,1.1086919086981681
ml-100k,cosine,Surprise,Co-Clustering,0.1,4,1.346587538145574,1.813297997888958,1.0773052210149232
ml-100k,l1,Not-Applicable,SVD,0.1,4,0.92711329616186,0.8595390639201087,0.7284923633476723
ml-100k,l1,Not-Applicable,k-NN,0.1,4,0.9666813477933563,0.93447282817158,0.7640068024609961
ml-100k,l1,Not-Applicable,NMF,0.1,4,0.9469406809346625,0.8966966532090024,0.7445350376585353
ml-100k,l1,Not-Applicable,Co-Clustering,0.1,4,0.9531103823194408,0.9084194008851105,0.7460006122109538
ml-100k,l1,Louvain,SVD,0.1,4,1.2437836561959663,1.5469977834202058,1.0079703996754963
ml-100k,l1,Louvain,k-NN,0.1,4,1.278927913624408,1.6356566082476816,1.0262654044161872
ml-100k,l1,Louvain,NMF,0.1,4,1.364242269440326,1.8611569697276913,1.100574697387721
ml-100k,l1,Louvain,Co-Clustering,0.1,4,1.3433432471865434,1.8045710797616867,1.0806518272656989
ml-100k,l1,Paris,SVD,0.1,4,1.2476081187425774,1.556526017952393,1.0093862500751125
ml-100k,l1,Paris,k-NN,0.1,4,1.26789208782616,1.607550346372179,1.0202175162580918
ml-100k,l1,Paris,NMF,0.1,4,1.342371002048639,1.8019599071410675,1.0851293865472789
ml-100k,l1,Paris,Co-Clustering,0.1,4,1.3292624511560511,1.766938664053393,1.0700006169372458
ml-100k,l1,Surprise,SVD,0.1,4,1.2171384631383708,1.481426038450835,0.9797032566207704
ml-100k,l1,Surprise,k-NN,0.1,4,1.245626849943306,1.5515862492996835,0.9997922865984141
ml-100k,l1,Surprise,NMF,0.1,4,1.2725221271113552,1.6193125639880077,1.0229441117527835
ml-100k,l1,Surprise,Co-Clustering,0.1,4,1.2870931291379106,1.656608723074018,1.029777535792481
ml-100k,l2,Not-Applicable,SVD,0.1,4,0.9236625318694904,0.8531524727795575,0.7269656446397675
ml-100k,l2,Not-Applicable,k-NN,0.1,4,0.9666813477933563,0.93447282817158,0.7640068024609961
ml-100k,l2,Not-Applicable,NMF,0.1,4,0.9510671886991224,0.9045287974200522,0.7462021723545603
ml-100k,l2,Not-Applicable,Co-Clustering,0.1,4,0.949675237769964,0.9018830572334376,0.7433460572371968
ml-100k,l2,Louvain,SVD,0.1,4,1.2399602516313977,1.5375014256257993,1.00383043276699
ml-100k,l2,Louvain,k-NN,0.1,4,1.2846829779753115,1.650410353899515,1.02993713710993
ml-100k,l2,Louvain,NMF,0.1,4,1.3671975342289904,1.869229097601831,1.102493333200406
ml-100k,l2,Louvain,Co-Clustering,0.1,4,1.3419732742780455,1.800892268876538,1.0787407192584917
ml-100k,l2,Paris,SVD,0.1,4,1.2470970474653047,1.5552510457966806,1.0080324896032313
ml-100k,l2,Paris,k-NN,0.1,4,1.271574868042381,1.6169026450369988,1.023770720187165
ml-100k,l2,Paris,NMF,0.1,4,1.3485560100434544,1.8186033122243213,1.0894955628256504
ml-100k,l2,Paris,Co-Clustering,0.1,4,1.338225680856469,1.79084797290376,1.0763358560827663
ml-100k,l2,Surprise,SVD,0.1,4,1.2138817876110821,1.4735089942938764,0.9783590570124644
ml-100k,l2,Surprise,k-NN,0.1,4,1.2440692680175915,1.547708343625826,0.9975713992286935
ml-100k,l2,Surprise,NMF,0.1,4,1.2824801346803103,1.6447552958496268,1.0329830680040757
ml-100k,l2,Surprise,Co-Clustering,0.1,4,1.2822774950753812,1.6442355743767945,1.0258433850349011
ml-100k,euclidean,Not-Applicable,SVD,0.1,5,0.9321271811217583,0.8688610817859952,0.7344811571672241
ml-100k,euclidean,Not-Applicable,k-NN,0.1,5,0.9776523131028101,0.955804045315275,0.7701677649744586
ml-100k,euclidean,Not-Applicable,NMF,0.1,5,0.9541666564798714,0.9104340083379769,0.75060465209883
ml-100k,euclidean,Not-Applicable,Co-Clustering,0.1,5,0.9594204953419843,0.9204876868822585,0.7507845976695975
ml-100k,euclidean,Louvain,SVD,0.1,5,1.2500544635059028,1.5626361617310303,1.0090325374562699
ml-100k,euclidean,Louvain,k-NN,0.1,5,1.3019882795962616,1.6951734802060332,1.0464766950414823
ml-100k,euclidean,Louvain,NMF,0.1,5,1.3702084419875011,1.8774711744938155,1.1028916946959835
ml-100k,euclidean,Louvain,Co-Clustering,0.1,5,1.359308788563236,1.847720382665252,1.0917992058635235
ml-100k,euclidean,Paris,SVD,0.1,5,1.1998145492431262,1.4395549525754863,0.9663584274005516
ml-100k,euclidean,Paris,k-NN,0.1,5,1.3225994604045292,1.7492693326623519,1.0466326295407609
ml-100k,euclidean,Paris,NMF,0.1,5,1.3645655334266817,1.8620390950160446,1.096719934741158
ml-100k,euclidean,Paris,Co-Clustering,0.1,5,1.342094856768078,1.8012186045633274,1.0704709488976654
ml-100k,euclidean,Surprise,SVD,0.1,5,1.2252730425239184,1.50129402873582,0.9868735466967027
ml-100k,euclidean,Surprise,k-NN,0.1,5,1.257427730386778,1.5811244971456435,1.0050453598774896
ml-100k,euclidean,Surprise,NMF,0.1,5,1.298707572914227,1.6866413599447623,1.0377461490142141
ml-100k,euclidean,Surprise,Co-Clustering,0.1,5,1.289539904473837,1.6629131652303926,1.029608649049378
ml-100k,cosine,Not-Applicable,SVD,0.1,5,0.9323276344342876,0.8692348179298346,0.7336210497403597
ml-100k,cosine,Not-Applicable,k-NN,0.1,5,0.9776523131028101,0.955804045315275,0.7701677649744586
ml-100k,cosine,Not-Applicable,NMF,0.1,5,0.9610990565907601,0.9237113965796492,0.75439864977432
ml-100k,cosine,Not-Applicable,Co-Clustering,0.1,5,0.9563574969512648,0.9146196619748885,0.7483948575889742
ml-100k,cosine,Louvain,SVD,0.1,5,1.249015967659098,1.5600408874673928,1.0082545382005754
ml-100k,cosine,Louvain,k-NN,0.1,5,1.3131455855092369,1.7243513287423966,1.0534343409203364
ml-100k,cosine,Louvain,NMF,0.1,5,1.3859208654352422,1.920776645248771,1.116142703443724
ml-100k,cosine,Louvain,Co-Clustering,0.1,5,1.368595409036837,1.8730533936367073,1.0967480827660345
ml-100k,cosine,Paris,SVD,0.1,5,1.2548032153088609,1.5745311091494554,1.0145185327829729
ml-100k,cosine,Paris,k-NN,0.1,5,1.293986423337385,1.674400863781478,1.041367632000834
ml-100k,cosine,Paris,NMF,0.1,5,1.3647061655484982,1.8624229182860852,1.0987855690501331
ml-100k,cosine,Paris,Co-Clustering,0.1,5,1.3591403539432647,1.847262501717023,1.0938709262172652
ml-100k,cosine,Surprise,SVD,0.1,5,1.225352364639491,1.5014884175275924,0.9870021743407185
ml-100k,cosine,Surprise,k-NN,0.1,5,1.3306643726466743,1.770667672631167,1.060014945991892
ml-100k,cosine,Surprise,NMF,0.1,5,1.3858824115187367,1.920670058556989,1.1147135290667296
ml-100k,cosine,Surprise,Co-Clustering,0.1,5,1.3620492956394763,1.8551782837519935,1.0911966908876747
ml-100k,l1,Not-Applicable,SVD,0.1,5,0.9338408915485824,0.8720588107282512,0.7371070942091189
ml-100k,l1,Not-Applicable,k-NN,0.1,5,0.9776523131028101,0.955804045315275,0.7701677649744586
ml-100k,l1,Not-Applicable,NMF,0.1,5,0.9622731848585819,0.9259696822978787,0.7549990031664651
ml-100k,l1,Not-Applicable,Co-Clustering,0.1,5,0.9580423103815271,0.9178450684811742,0.7484894404485899
ml-100k,l1,Louvain,SVD,0.1,5,1.2525001227446904,1.5687565574754645,1.012092140015663
ml-100k,l1,Louvain,k-NN,0.1,5,1.291776374999363,1.6686862030064946,1.0429840922098241
ml-100k,l1,Louvain,NMF,0.1,5,1.352459619781007,1.8291470231381861,1.0889576982817692
ml-100k,l1,Louvain,Co-Clustering,0.1,5,1.353298605864531,1.8314171166348836,1.0891971161926128
ml-100k,l1,Paris,SVD,0.1,5,1.2557251242339802,1.5768455876324452,1.01483793968485
ml-100k,l1,Paris,k-NN,0.1,5,1.2869216676898285,1.6561673787695692,1.0376291940155926
ml-100k,l1,Paris,NMF,0.1,5,1.3620267000673862,1.8551167316964536,1.0974264454179663
ml-100k,l1,Paris,Co-Clustering,0.1,5,1.3485121129601552,1.8184849188002625,1.085025985750708
ml-100k,l1,Surprise,SVD,0.1,5,1.2250389214542836,1.5007203590778746,0.9863600615813389
ml-100k,l1,Surprise,k-NN,0.1,5,1.253373892846776,1.5709461152698816,1.0037567159491112
ml-100k,l1,Surprise,NMF,0.1,5,1.30521870723521,1.7035958737167525,1.0425106778684483
ml-100k,l1,Surprise,Co-Clustering,0.1,5,1.2949569723031193,1.6769135601164615,1.0339146027673132
ml-100k,l2,Not-Applicable,SVD,0.1,5,0.9327334596070159,0.8699917066704729,0.7347040111079932
ml-100k,l2,Not-Applicable,k-NN,0.1,5,0.9776523131028101,0.955804045315275,0.7701677649744586
ml-100k,l2,Not-Applicable,NMF,0.1,5,0.9529174425159546,0.9080516522511476,0.747957458388258
ml-100k,l2,Not-Applicable,Co-Clustering,0.1,5,0.9651335385226847,0.9314827471813185,0.7534824107322932
ml-100k,l2,Louvain,SVD,0.1,5,1.2505480153633477,1.5638703387292079,1.0092611504506845
ml-100k,l2,Louvain,k-NN,0.1,5,1.3012192255330755,1.693171472896897,1.04630097180756
ml-100k,l2,Louvain,NMF,0.1,5,1.379600414953779,1.9032973049406394,1.1103746246518011
ml-100k,l2,Louvain,Co-Clustering,0.1,5,1.352657268129992,1.829681685024893,1.0854041077019672
ml-100k,l2,Paris,SVD,0.1,5,1.1970055902568943,1.4328223831062559,0.9643415552865937
ml-100k,l2,Paris,k-NN,0.1,5,1.3225994604045292,1.7492693326623519,1.0466326295407609
ml-100k,l2,Paris,NMF,0.1,5,1.3658483298557003,1.8655416601696055,1.0967290790804654
ml-100k,l2,Paris,Co-Clustering,0.1,5,1.3434645272163692,1.8048969358887024,1.0701491936640581
ml-100k,l2,Surprise,SVD,0.1,5,1.223553154426803,1.49708232170778,0.9865898837115348
ml-100k,l2,Surprise,k-NN,0.1,5,1.269786739790152,1.6123583645469033,1.0146261508048562
ml-100k,l2,Surprise,NMF,0.1,5,1.3013482352482044,1.693507229383616,1.040326246110258
ml-100k,l2,Surprise,Co-Clustering,0.1,5,1.2964503606462714,1.680783537619847,1.035128199978736
ml-100k,euclidean,Not-Applicable,SVD,0.1,6,0.9359829296488833,0.8760640445941065,0.7376467816900715
ml-100k,euclidean,Not-Applicable,k-NN,0.1,6,0.9784502707901124,0.9573649324092443,0.7701178166407623
ml-100k,euclidean,Not-Applicable,NMF,0.1,6,0.969928664795708,0.9407616147923851,0.7612074147429494
ml-100k,euclidean,Not-Applicable,Co-Clustering,0.1,6,0.9812338988011576,0.9628199641565205,0.7665693294785646
ml-100k,euclidean,Louvain,SVD,0.1,6,1.248239371525769,1.5581015286270463,1.010948494338754
ml-100k,euclidean,Louvain,k-NN,0.1,6,1.2891320293149786,1.6618613890057548,1.0404625339530138
ml-100k,euclidean,Louvain,NMF,0.1,6,1.3697954166062123,1.8763394833553868,1.1068529731896555
ml-100k,euclidean,Louvain,Co-Clustering,0.1,6,1.3567951659566022,1.8408931223632037,1.090769996167175
ml-100k,euclidean,Paris,SVD,0.1,6,1.2099213348127051,1.4639096364349582,0.9758273410417828
ml-100k,euclidean,Paris,k-NN,0.1,6,1.3454089846605275,1.8101253360052716,1.0648512524404847
ml-100k,euclidean,Paris,NMF,0.1,6,1.3971093963421015,1.951914665347391,1.1237266947642723
ml-100k,euclidean,Paris,Co-Clustering,0.1,6,1.367242581538567,1.869352276772245,1.0913042008520408
ml-100k,euclidean,Surprise,SVD,0.1,6,1.2294591863611548,1.511569890927833,0.9904006370348291
ml-100k,euclidean,Surprise,k-NN,0.1,6,1.2494731589248924,1.5611831748737497,0.9999524631928585
ml-100k,euclidean,Surprise,NMF,0.1,6,1.2917768213827518,1.668687356261726,1.0343214209606661
ml-100k,euclidean,Surprise,Co-Clustering,0.1,6,1.2899636459059558,1.664006207758986,1.0347362493960237
ml-100k,cosine,Not-Applicable,SVD,0.1,6,0.9372791849824338,0.8784922706013354,0.738069660583647
ml-100k,cosine,Not-Applicable,k-NN,0.1,6,0.9784502707901124,0.9573649324092443,0.7701178166407623
ml-100k,cosine,Not-Applicable,NMF,0.1,6,0.9614397555782045,0.9243664036062775,0.7564855109031315
ml-100k,cosine,Not-Applicable,Co-Clustering,0.1,6,0.972319211480107,0.945404649013297,0.761051564950878
ml-100k,cosine,Louvain,SVD,0.1,6,1.24969690316037,1.5617423497686191,1.0110451647146699
ml-100k,cosine,Louvain,k-NN,0.1,6,1.287240135211316,1.6569871656988475,1.0392955502544057
ml-100k,cosine,Louvain,NMF,0.1,6,1.3604565925196597,1.8508421401302033,1.0973845202564634
ml-100k,cosine,Louvain,Co-Clustering,0.1,6,1.3634212695975785,1.8589175583910729,1.0966830423668288
ml-100k,cosine,Paris,SVD,0.1,6,1.2505960761439467,1.563990545666636,1.0132062249856564
ml-100k,cosine,Paris,k-NN,0.1,6,1.276510388146654,1.629478771046321,1.0282337277682019
ml-100k,cosine,Paris,NMF,0.1,6,1.3525159358060512,1.8292993566093183,1.0905321857068009
ml-100k,cosine,Paris,Co-Clustering,0.1,6,1.3424659608230742,1.8022148559686197,1.0781484714729581
ml-100k,cosine,Surprise,SVD,0.1,6,1.2304100769120832,1.5139089573667983,0.9926002103311964
ml-100k,cosine,Surprise,k-NN,0.1,6,1.3052350329249276,1.7036384911745366,1.041304986823481
ml-100k,cosine,Surprise,NMF,0.1,6,1.3646236359281503,1.8621976677337648,1.094479599721722
ml-100k,cosine,Surprise,Co-Clustering,0.1,6,1.3548887052781444,1.8357234036902863,1.087165276204251
ml-100k,l1,Not-Applicable,SVD,0.1,6,0.9410675512608618,0.8856081360361148,0.7401324529447777
ml-100k,l1,Not-Applicable,k-NN,0.1,6,0.9784502707901124,0.9573649324092443,0.7701178166407623
ml-100k,l1,Not-Applicable,NMF,0.1,6,0.9637713274576567,0.9288551716294938,0.7567206693636198
ml-100k,l1,Not-Applicable,Co-Clustering,0.1,6,0.9672229915714646,0.9355203154244535,0.7562189362415298
ml-100k,l1,Louvain,SVD,0.1,6,1.2528770385217713,1.5697008736550844,1.0124557054301597
ml-100k,l1,Louvain,k-NN,0.1,6,1.2675939814241253,1.606794501742666,1.024062974649373
ml-100k,l1,Louvain,NMF,0.1,6,1.3537330629525346,1.832593205730851,1.0911925820114634
ml-100k,l1,Louvain,Co-Clustering,0.1,6,1.3353651659334569,1.7832001263884887,1.0727726851321797
ml-100k,l1,Paris,SVD,0.1,6,1.2546074326479664,1.5740398100555215,1.0149175369180352
ml-100k,l1,Paris,k-NN,0.1,6,1.2787494385066664,1.6352001264811147,1.0279108826852488
ml-100k,l1,Paris,NMF,0.1,6,1.3419188050064224,1.8007460792298646,1.0805286099497962
ml-100k,l1,Paris,Co-Clustering,0.1,6,1.3489440606003185,1.8196500786288758,1.0819006905159703
ml-100k,l1,Surprise,SVD,0.1,6,1.2330022363068038,1.5202945147375793,0.9932776162417097
ml-100k,l1,Surprise,k-NN,0.1,6,1.2606707965689568,1.589290857321808,1.011025107464086
ml-100k,l1,Surprise,NMF,0.1,6,1.2941379446631855,1.6747930198170544,1.0348282648864524
ml-100k,l1,Surprise,Co-Clustering,0.1,6,1.2833562097957547,1.6470031612213254,1.0285920556561838
ml-100k,l2,Not-Applicable,SVD,0.1,6,0.9388544938984907,0.8814477607133911,0.7379864008269821
ml-100k,l2,Not-Applicable,k-NN,0.1,6,0.9784502707901124,0.9573649324092443,0.7701178166407623
ml-100k,l2,Not-Applicable,NMF,0.1,6,0.9698628653712391,0.9406339776261103,0.7608361245873403
ml-100k,l2,Not-Applicable,Co-Clustering,0.1,6,0.9670063987208208,0.9351013751670112,0.7564454695289875
ml-100k,l2,Louvain,SVD,0.1,6,1.243585223176242,1.5465042073023036,1.0070376996808037
ml-100k,l2,Louvain,k-NN,0.1,6,1.2865266027891071,1.6551506996840812,1.0390827953571953
ml-100k,l2,Louvain,NMF,0.1,6,1.3601830336694383,1.8500978850821965,1.092908582333522
ml-100k,l2,Louvain,Co-Clustering,0.1,6,1.3491440931581398,1.8201897841034993,1.0862416636683758
ml-100k,l2,Paris,SVD,0.1,6,1.2119210636130553,1.4687526644289992,0.9781111128990644
ml-100k,l2,Paris,k-NN,0.1,6,1.3454089846605275,1.8101253360052716,1.0648512524404847
ml-100k,l2,Paris,NMF,0.1,6,1.3912363860136294,1.9355386817682643,1.1206907247782214
ml-100k,l2,Paris,Co-Clustering,0.1,6,1.3632314423194862,1.8583999653284669,1.0882466681320642
ml-100k,l2,Surprise,SVD,0.1,6,1.2301354679766356,1.5132332695740962,0.9912648542232644
ml-100k,l2,Surprise,k-NN,0.1,6,1.2624387810912403,1.5937516760031367,1.0097220907379865
ml-100k,l2,Surprise,NMF,0.1,6,1.2943814936420255,1.675423451082961,1.033137795902112
ml-100k,l2,Surprise,Co-Clustering,0.1,6,1.2900994306565956,1.664356540980472,1.0349904758154767
ml-100k,euclidean,Not-Applicable,SVD,0.1,7,0.9252789302912089,0.8561410988408438,0.732212643060097
ml-100k,euclidean,Not-Applicable,k-NN,0.1,7,0.9759701762025523,0.952517784836841,0.7729436726165667
ml-100k,euclidean,Not-Applicable,NMF,0.1,7,0.9582902195992087,0.9183201449794997,0.7564319900991897
ml-100k,euclidean,Not-Applicable,Co-Clustering,0.1,7,0.9506015807815661,0.9036433653844124,0.7470665578678224
ml-100k,euclidean,Louvain,SVD,0.1,7,1.2499422040127026,1.5623555133721327,1.0182875387215247
ml-100k,euclidean,Louvain,k-NN,0.1,7,1.2902813389660197,1.6648259336839448,1.0390675794681954
ml-100k,euclidean,Louvain,NMF,0.1,7,1.36658466952831,1.8675536589898003,1.1048261714721008
ml-100k,euclidean,Louvain,Co-Clustering,0.1,7,1.355387680028596,1.8370757631732995,1.091680884130412
ml-100k,euclidean,Paris,SVD,0.1,7,1.2595567550179936,1.5864832191114577,1.0233885298639396
ml-100k,euclidean,Paris,k-NN,0.1,7,1.2775123922616554,1.6320379123820974,1.0294742275606186
ml-100k,euclidean,Paris,NMF,0.1,7,1.3670657163027042,1.868868672690226,1.1057130310695937
ml-100k,euclidean,Paris,Co-Clustering,0.1,7,1.3500914909990156,1.8227470340679452,1.0914519867237622
ml-100k,euclidean,Surprise,SVD,0.1,7,1.2394791553505125,1.5363085765484197,1.0062517654689886
ml-100k,euclidean,Surprise,k-NN,0.1,7,1.2764293319751647,1.629271839526565,1.0240929200214328
ml-100k,euclidean,Surprise,NMF,0.1,7,1.3319472829007215,1.7740835644266149,1.0733206933501698
ml-100k,euclidean,Surprise,Co-Clustering,0.1,7,1.3106891803362717,1.7179061274505676,1.0546670356479215
ml-100k,cosine,Not-Applicable,SVD,0.1,7,0.9236016573908884,0.8530400215351961,0.7312096832417394
ml-100k,cosine,Not-Applicable,k-NN,0.1,7,0.9759701762025523,0.952517784836841,0.7729436726165667
ml-100k,cosine,Not-Applicable,NMF,0.1,7,0.952863431772511,0.9079487196092867,0.751136403600445
ml-100k,cosine,Not-Applicable,Co-Clustering,0.1,7,0.9526541307382007,0.9075498928125567,0.7494277434166181
ml-100k,cosine,Louvain,SVD,0.1,7,1.2470249098591406,1.5550711258091978,1.0161157923837623
ml-100k,cosine,Louvain,k-NN,0.1,7,1.293508028001155,1.6731630185034367,1.040988277352814
ml-100k,cosine,Louvain,NMF,0.1,7,1.363010181735401,1.8577967555143708,1.1058761747367583
ml-100k,cosine,Louvain,Co-Clustering,0.1,7,1.3716716516973995,1.8814831200702717,1.105488169921723
ml-100k,cosine,Paris,SVD,0.1,7,1.2577932415725168,1.5820438385454998,1.023295865442533
ml-100k,cosine,Paris,k-NN,0.1,7,1.2773767491299433,1.631691359217782,1.02853242031261
ml-100k,cosine,Paris,NMF,0.1,7,1.356374152260822,1.8397508409212633,1.0975615317436724
ml-100k,cosine,Paris,Co-Clustering,0.1,7,1.3494359907420854,1.8209774931100735,1.0914433560564476
ml-100k,cosine,Surprise,SVD,0.1,7,1.231727087786337,1.517151618786611,1.0021797370547805
ml-100k,cosine,Surprise,k-NN,0.1,7,1.3093772857433144,1.714468876420529,1.048692662272996
ml-100k,cosine,Surprise,NMF,0.1,7,1.3896846100175708,1.9312233153196878,1.123935039245108
ml-100k,cosine,Surprise,Co-Clustering,0.1,7,1.3531561915547443,1.83103167874294,1.0946521124372104
ml-100k,l1,Not-Applicable,SVD,0.1,7,0.923564941870264,0.852972201851824,0.7312847216686154
ml-100k,l1,Not-Applicable,k-NN,0.1,7,0.9759701762025523,0.952517784836841,0.7729436726165667
ml-100k,l1,Not-Applicable,NMF,0.1,7,0.9519298152186235,0.9061703731021628,0.7496220810864783
ml-100k,l1,Not-Applicable,Co-Clustering,0.1,7,0.9490280275870397,0.9006541971457471,0.7447715828881771
ml-100k,l1,Louvain,SVD,0.1,7,1.251998171363305,1.5674994210970596,1.017066396397428
ml-100k,l1,Louvain,k-NN,0.1,7,1.2743482995645752,1.623963588603124,1.027455100793811
ml-100k,l1,Louvain,NMF,0.1,7,1.360164744023636,1.8500481308848833,1.1023489151019874
ml-100k,l1,Louvain,Co-Clustering,0.1,7,1.3648214758733686,1.8627376610051598,1.1008316527651
ml-100k,l1,Paris,SVD,0.1,7,1.2188892261224236,1.4856909455573204,0.990329870694323
ml-100k,l1,Paris,k-NN,0.1,7,1.3206004213993,1.7439854730000082,1.0496045079152845
ml-100k,l1,Paris,NMF,0.1,7,1.3717412226842565,1.881673982011299,1.1074565230350557
ml-100k,l1,Paris,Co-Clustering,0.1,7,1.3410988497773604,1.798546124874159,1.0737658068962925
ml-100k,l1,Surprise,SVD,0.1,7,1.2412887146096725,1.5407976730173332,1.0061194952767565
ml-100k,l1,Surprise,k-NN,0.1,7,1.2796489741979349,1.637501497165827,1.0279050002098888
ml-100k,l1,Surprise,NMF,0.1,7,1.3193678517420386,1.7407315282104021,1.063647898785144
ml-100k,l1,Surprise,Co-Clustering,0.1,7,1.3186304875851635,1.738786362789086,1.059228102523664
ml-100k,l2,Not-Applicable,SVD,0.1,7,0.9241759821795794,0.8541012460375903,0.7294966489521375
ml-100k,l2,Not-Applicable,k-NN,0.1,7,0.9759701762025523,0.952517784836841,0.7729436726165667
ml-100k,l2,Not-Applicable,NMF,0.1,7,0.9546884287427511,0.9114299959753028,0.754112035445464
ml-100k,l2,Not-Applicable,Co-Clustering,0.1,7,0.9692722324180463,0.9394886605366631,0.7622082285061575
ml-100k,l2,Louvain,SVD,0.1,7,1.2538677316870919,1.5721842885661328,1.0217475466654433
ml-100k,l2,Louvain,k-NN,0.1,7,1.2945625818630184,1.6758922783598444,1.0403468059345409
ml-100k,l2,Louvain,NMF,0.1,7,1.3828926818335272,1.9123921694687251,1.1165464625103005
ml-100k,l2,Louvain,Co-Clustering,0.1,7,1.3611215459370074,1.852651862813949,1.0940905553975266
ml-100k,l2,Paris,SVD,0.1,7,1.2598556141708486,1.5872361685578058,1.023015074461276
ml-100k,l2,Paris,k-NN,0.1,7,1.2775123922616554,1.6320379123820974,1.0294742275606186
ml-100k,l2,Paris,NMF,0.1,7,1.3647329666064454,1.862496070142429,1.101962989338028
ml-100k,l2,Paris,Co-Clustering,0.1,7,1.3530664947093833,1.8307889391051375,1.0905345582007886
ml-100k,l2,Surprise,SVD,0.1,7,1.237363604617875,1.5310686900329409,1.0026662252068461
ml-100k,l2,Surprise,k-NN,0.1,7,1.2728108424450568,1.6200474406456955,1.0219292173766061
ml-100k,l2,Surprise,NMF,0.1,7,1.3281213315665614,1.7639062713621363,1.0705078390506284
ml-100k,l2,Surprise,Co-Clustering,0.1,7,1.3099487773885026,1.7159657993816329,1.0512017578763357
